,song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
15446,Tip Toe (feat. French Montana),1,187521,0.0233,0.845,0.7090000000000001,0.0,10,0.094,-4.547,0,0.0714,98.062,4,0.62
15480,Whatchamacallit (feat. Chris Brown),1,179410,0.17,0.664,0.617,0.0,5,0.219,-4.668,1,0.0395,98.986,4,0.275
15481,FLIP THE SWITCH (feat. Drake),1,156195,0.129,0.853,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496
15483,Hopeless Romantic (feat. Swae Lee),1,226742,0.307,0.877,0.477,0.0,9,0.0929,-7.379,0,0.0587,127.023,4,0.552
15484,MIA (feat. Drake),1,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174
15485,Better,1,229412,0.0984,0.442,0.585,0.391,0,0.14,-10.332,0,0.0964,97.565,4,0.116
15486,Wake Up in the Sky,1,204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.3670000000000001
15487,Trip,1,217118,0.214,0.7170000000000001,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387
15488,Dip,1,127200,0.0152,0.877,0.562,0.0,9,0.0933,-7.096,1,0.26,99.977,4,0.376
15489,Dark Side Of The Moon (feat. Nicki Minaj),1,242972,0.525,0.603,0.457,0.0,11,0.0905,-5.384,1,0.297,73.72399999999998,4,0.458
15490,Climax (feat. 6lack),1,189093,0.0608,0.8290000000000001,0.362,0.0,0,0.135,-11.546,0,0.231,122.912,4,0.369
15492,WAKE UP,1,231963,0.192,0.741,0.645,0.0,11,0.163,-5.1160000000000005,0,0.0963,149.07,4,0.488
15495,Tints (feat. Kendrick Lamar),1,269106,0.101,0.7979999999999999,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.6679999999999999
15496,Ordinary Day (ft. Hailee Steinfeld),1,188400,0.0321,0.743,0.8809999999999999,0.0,1,0.128,-6.66,1,0.1,78.987,4,0.835
15497,SWING (feat. Normani & Davido),1,303888,0.3720000000000001,0.76,0.603,0.0,5,0.112,-5.898,1,0.12,97.887,4,0.515
15510,Tap Out (feat. Jeremih),1,199960,0.105,0.6759999999999999,0.62,0.0,5,0.211,-6.343,0,0.0562,100.06,4,0.607
15513,What About Me (feat. Sosamann),1,216961,0.0263,0.784,0.44,1.9e-06,10,0.122,-6.566,1,0.0401,118.089,4,0.22
15515,Dangerous (feat. Jeremih and PnB Rock),1,234589,0.0581,0.763,0.441,0.0,0,0.0458,-8.211,1,0.256,86.09299999999998,4,0.5379999999999999
15516,Ring (feat. Kehlani),1,177139,0.049,0.767,0.5429999999999999,0.0,1,0.115,-7.881,0,0.103,106.029,4,0.485
15517,East Atlanta Love Letter (feat. Future),1,246088,0.3670000000000001,0.6,0.304,5.93e-06,5,0.0864,-11.969,0,0.0915,61.57899999999999,4,0.17
15518,High (feat. Elton John),1,195160,0.223,0.759,0.498,5.84e-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
15519,SWISH,1,194935,0.0831,0.884,0.541,0.0,11,0.118,-5.608,1,0.221,105.009,4,0.274
15520,Throw A Fit,1,158757,0.0059700000000000005,0.888,0.586,0.0365,0,0.153,-6.745,1,0.0604,150.05100000000004,4,0.401
15522,Neighbor (feat. Travis Scott),1,162886,0.00908,0.921,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999
15524,FEFE (feat. Nicki Minaj & Murda Beatz),1,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
15527,Creep On Me,1,194777,0.34700000000000003,0.449,0.597,1.03e-05,9,0.197,-4.401,0,0.14,134.59799999999998,5,0.505
15528,Moment (feat. Wiz Khalifa),1,188496,0.0468,0.708,0.6659999999999999,0.0,11,0.118,-6.438,1,0.0956,144.004,4,0.326
15530,Missin You Crazy,1,226693,0.0991,0.716,0.7290000000000001,0.0,5,0.0842,-6.313,1,0.117,131.975,4,0.276
15532,KeeP IN tOUcH (feat. Bryson Tiller),1,199462,0.282,0.589,0.884,0.0,11,0.0908,-4.313,0,0.482,163.88,4,0.562
15535,Smile (Living My Best Life) (feat. Snoop Dogg & Ball Greezy),1,214159,0.09,0.8740000000000001,0.727,5.83e-06,8,0.0759,-7.689,1,0.0777,98.97,4,0.4270000000000001
15539,Taste (feat. Offset),1,232959,0.0236,0.884,0.5589999999999999,0.0,0,0.101,-7.442,1,0.12,97.994,4,0.342
15541,Wish - Trippie Mix,1,176874,0.232,0.561,0.8320000000000001,0.0,9,0.107,-7.661,1,0.0717,93.991,4,0.6659999999999999
15543,TAlk tO Me (with Rich The Kid),1,184489,0.0613,0.7290000000000001,0.6559999999999999,0.0,0,0.0874,-8.56,1,0.0432,159.968,4,0.4920000000000001
15545,Ball For Me (feat. Nicki Minaj),1,206266,0.493,0.792,0.56,0.0,9,0.0849,-4.125,1,0.225,134.04399999999998,4,0.505
15546,Hot Summer,1,231481,0.0236,0.918,0.632,0.0,1,0.378,-6.979,1,0.278,92.011,4,0.396
15547,Better Now,1,231266,0.354,0.68,0.563,0.0,10,0.136,-5.843,1,0.0454,145.028,4,0.374
15549,Summertime Magic,1,213600,0.0129,0.76,0.579,0.00351,0,0.106,-7.374,1,0.0569,100.01,4,0.125
15550,Ladders,1,287040,0.236,0.802,0.463,0.0053100000000000005,8,0.105,-8.379,1,0.162,103.961,4,0.29100000000000004
15551,Bed (feat. Ariana Grande),1,189360,0.0551,0.589,0.7140000000000001,0.00013000000000000002,7,0.131,-6.308,1,0.258,118.611,5,0.42
15557,Potato Salad,1,182493,0.308,0.5379999999999999,0.612,0.0,2,0.213,-6.02,1,0.424,168.197,4,0.684
15558,Ganja Burn,1,294186,0.161,0.755,0.902,0.00199,1,0.13699999999999998,-2.835,0,0.0632,108.992,4,0.76
15559,APESHIT,1,264853,0.0133,0.705,0.784,0.0,2,0.168,-6.477,1,0.271,160.035,4,0.377
15562,Bigger Than You (feat. Drake & Quavo),1,225893,0.247,0.888,0.515,0.0,1,0.446,-6.246,1,0.271,141.009,4,0.264
15568,Pa Mi (with Ozuna),1,216689,0.0983,0.596,0.557,0.0,1,0.0565,-7.522,0,0.134,133.247,5,0.6609999999999999
15569,The Light,1,179653,0.0178,0.83,0.5770000000000001,8.149999999999999e-05,4,0.0436,-5.1560000000000015,0,0.256,92.973,4,0.63
15570,Ocean (feat. Jacquees),1,219437,0.268,0.7090000000000001,0.264,0.0,1,0.24,-17.695999999999994,0,0.18600000000000005,133.858,4,0.341
15571,1999 WILDFIRE,1,251250,0.253,0.8109999999999999,0.57,0.0,5,0.14800000000000002,-8.093,1,0.129,128.066,4,0.8140000000000001
15577,Drop,1,210545,0.0066,0.858,0.65,2.07e-06,8,0.121,-4.919,1,0.241,147.031,4,0.653
15581,Loyal,1,264946,0.0228,0.845,0.506,1.03e-06,1,0.0879,-5.971,1,0.0409,99.051,4,0.647
15611,Don't Let Me Down,1,208373,0.157,0.532,0.8690000000000001,0.00508,11,0.136,-5.0939999999999985,1,0.172,159.803,4,0.422
15628,In My Mind,1,184560,0.17600000000000002,0.6940000000000001,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163
15633,Magenta Riddim,1,194490,0.00041,0.604,0.897,0.838,10,0.327,-3.678,0,0.0641,102.053,4,0.588
15635,MOVE TO MIAMI,1,169380,0.0329,0.741,0.863,1.16e-06,1,0.0669,-4.049,1,0.0527,99.981,4,0.8640000000000001
15648,Island In The Sun,1,200306,0.00719,0.654,0.81,0.00251,4,0.165,-6.26,0,0.0288,114.623,4,0.6609999999999999
15664,Falling Down,1,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
15667,Sit Next to Me,1,243146,0.117,0.638,0.738,0.000384,6,0.6890000000000001,-4.976,0,0.0292,97.021,4,0.657
15675,What's My Age Again?,1,148573,0.017,0.403,0.956,7.09e-05,6,0.0893,-7.376,1,0.0732,157.70600000000005,4,0.561
15688,Ride,1,214506,0.00835,0.645,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999998,4,0.5660000000000001
15718,Semi-Charmed Life,1,268360,0.008320000000000001,0.64,0.8640000000000001,0.0,7,0.123,-6.5760000000000005,1,0.0315,102.026,4,0.7
15720,Ain't No Rest for the Wicked,1,175493,0.0438,0.634,0.8490000000000001,0.0,0,0.363,-7.075,1,0.105,156.004,4,0.919
15727,Drive,1,232453,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036000000000000004,90.565,4,0.6659999999999999
15733,Tongue Tied,1,218013,0.00847,0.56,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371
15739,Whatever It Takes,1,201240,0.0362,0.672,0.655,0.0,10,0.117,-5.021,0,0.0311,134.945,4,0.556
15740,New Light,1,216014,0.325,0.828,0.6890000000000001,0.0384,7,0.0808,-7.877999999999999,1,0.0326,123.931,4,0.853
15741,You Say,1,274693,0.669,0.494,0.637,0.0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1
15743,broken,1,204878,0.00175,0.6659999999999999,0.728,4.26e-06,7,0.0429,-5.808,1,0.0419,122.996,4,0.51
15744,I'm Yours,1,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718
15747,Head Above Water,1,220850,0.0112,0.578,0.6940000000000001,0.0,5,0.102,-5.351,1,0.0706,129.921,4,0.268
15748,Let Her Go,1,252866,0.385,0.509,0.5379999999999999,0.0,7,0.104,-7.335,1,0.0572,75.089,4,0.244
15749,Chasing Cars,1,267933,0.209,0.563,0.5920000000000001,5.08e-05,9,0.132,-4.5710000000000015,1,0.0276,104.016,4,0.136
15750,Dive,1,238440,0.355,0.7609999999999999,0.386,0.0,4,0.0953,-6.158,1,0.0399,134.94299999999998,3,0.526
15755,Love Someone,1,205463,0.161,0.55,0.415,0.0,9,0.108,-6.557,0,0.052000000000000005,172.065,4,0.274
15757,Say You Won't Let Go,1,211466,0.695,0.358,0.557,0.0,10,0.0902,-7.398,1,0.059,85.04299999999998,4,0.494
15758,Guiding Light,1,217633,0.0632,0.5539999999999999,0.667,1.4300000000000004e-05,7,0.0686,-9.343,1,0.0439,100.017,4,0.281
15760,Take A Bow,1,229413,0.248,0.6970000000000001,0.467,0.0,9,0.0941,-7.536,1,0.0715,82.081,4,0.5720000000000001
15762,All of Me,1,269560,0.922,0.422,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,0.331
15763,Africa,1,238148,0.238,0.5,0.77,0.00636,8,0.104,-5.059,1,0.0432,92.223,4,0.633
15765,Hurt Somebody (With Julia Michaels),1,168640,0.338,0.633,0.5589999999999999,0.0,6,0.262,-5.135,1,0.313,114.983,4,0.473
15766,I'll Never Love Again - Film Version,1,281066,0.763,0.451,0.34,2.49e-06,7,0.135,-7.466,1,0.031,110.502,4,0.221
15770,Thinking Out Loud,1,281560,0.474,0.7809999999999999,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
15773,The Scientist,1,309600,0.727,0.56,0.442,1.7100000000000002e-05,5,0.11,-7.224,1,0.0243,146.44799999999995,4,0.212
15777,Like I'm Gonna Lose You,1,225053,0.4,0.63,0.53,0.0,0,0.177,-7.258999999999999,1,0.0434,108.038,3,0.417
15782,Let You Love Me,1,190000,0.28800000000000003,0.531,0.8540000000000001,0.0,10,0.0773,-3.149,1,0.198,94.419,4,0.456
15785,Connection,1,148459,0.000837,0.611,0.602,0.0,5,0.112,-4.89,1,0.0437,168.15400000000002,4,0.624
15786,Photograph,1,258986,0.607,0.614,0.379,0.000464,4,0.0986,-10.48,1,0.0476,107.989,4,0.201
15788,You Are The Reason,1,204326,0.918,0.331,0.235,0.0,10,0.13699999999999998,-7.7,1,0.0299,171.232,3,0.218
15789,1950,1,225133,0.648,0.6,0.535,4.7e-06,4,0.162,-7.042999999999998,1,0.107,71.91199999999998,4,0.269
15791,Hall of Fame,1,202533,0.0653,0.421,0.873,0.0,10,0.123,-4.343,1,0.0565,84.803,4,0.63
15795,Set Fire to the Rain,1,241693,0.003820000000000001,0.61,0.6829999999999999,1.79e-06,2,0.125,-3.879,0,0.0253,108.003,4,0.466
15798,Meant to Be (feat. Florida Georgia Line),1,163870,0.047,0.643,0.7829999999999999,0.0,10,0.083,-6.457999999999998,1,0.0856,154.084,4,0.579
15801,Nevermind,1,156600,0.156,0.5920000000000001,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796
15804,See You Again (feat. Charlie Puth),1,229525,0.369,0.6890000000000001,0.481,1.03e-06,10,0.0649,-7.502999999999999,1,0.0815,80.025,4,0.28300000000000003
15805,Shape of You,1,233712,0.581,0.825,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.931
15807,Fix You,1,295533,0.163,0.209,0.418,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,0.123
15809,Someone Like You,1,285040,0.892,0.5589999999999999,0.33,0.0,9,0.0975,-8.251,1,0.0285,135.109,4,0.285
15810,Shotgun,1,201287,0.28600000000000003,0.672,0.735,0.0,5,0.242,-4.7330000000000005,1,0.0457,115.741,4,0.754
15813,Perfect Duet (Ed Sheeran & Beyoncé),1,259550,0.779,0.5870000000000001,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.35600000000000004
15815,Scars To Your Beautiful,1,230226,0.0285,0.573,0.7390000000000001,0.0,0,0.111,-5.74,1,0.129,97.085,4,0.451
15822,Let It Go,1,260533,0.818,0.546,0.311,1.65e-05,1,0.107,-10.396,1,0.0288,147.464,4,0.246
15824,Delicate,1,232253,0.21600000000000005,0.75,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
15825,Please Don't Go,1,210580,0.0118,0.513,0.768,1.94e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235
15827,Nothing to Regret,1,208485,0.243,0.6970000000000001,0.521,0.0,5,0.189,-6.519,1,0.031,91.998,4,0.331
15829,Story of My Life,1,245493,0.225,0.6,0.6629999999999999,0.0,3,0.119,-5.8020000000000005,1,0.0477,121.07,4,0.28600000000000003
15833,What About Us,1,271519,0.0254,0.386,0.594,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,0.187
15835,Be Alright,1,196373,0.6970000000000001,0.5529999999999999,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443
15837,Lost Boy,1,275280,0.965,0.71,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4,0.348
15839,Rolling in the Deep,1,228093,0.138,0.73,0.77,0.0,8,0.0473,-5.114,1,0.0298,104.948,4,0.507
15841,Halo,1,261640,0.272,0.508,0.72,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,0.472
15842,I'm Yours,1,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718
15843,Royals,1,190185,0.106,0.616,0.4320000000000001,0.0,7,0.132,-9.546,1,0.133,84.77799999999998,4,0.302
15844,All of Me,1,269560,0.922,0.422,0.264,0.0,8,0.132,-7.064,1,0.0322,119.93,4,0.331
15845,Chandelier,1,216120,0.0197,0.399,0.787,6.07e-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.5720000000000001
15846,Counting Stars,1,257839,0.0654,0.664,0.705,0.0,1,0.115,-4.972,0,0.0382,122.017,4,0.477
15847,Shape of You,1,233712,0.581,0.825,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.931
15848,Scars To Your Beautiful,1,230226,0.0285,0.573,0.7390000000000001,0.0,0,0.111,-5.74,1,0.129,97.085,4,0.451
15851,Perfect Duet (Ed Sheeran & Beyoncé),1,259550,0.779,0.5870000000000001,0.299,0.0,8,0.123,-7.365,1,0.0263,94.992,3,0.35600000000000004
15853,What About Us,1,269600,0.0285,0.489,0.588,2.11e-06,1,0.0906,-6.1770000000000005,1,0.0507,113.617,4,0.187
15854,Rude (Acoustic),1,223854,0.358,0.736,0.847,0.0,1,0.101,-4.287,1,0.0756,143.996,4,0.915
15856,Closer,1,244960,0.414,0.748,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999
15857,Let Her Go,1,252733,0.365,0.479,0.545,0.0,7,0.0963,-7.346,1,0.0688,74.89699999999998,4,0.244
15858,Radioactive,1,186813,0.106,0.448,0.784,0.000108,9,0.6679999999999999,-3.686,1,0.0627,136.245,4,0.236
15860,Clandestino,1,231920,0.39,0.7659999999999999,0.8220000000000001,3.37e-05,1,0.349,-4.126,0,0.16,165.842,4,0.8809999999999999
15861,Too Good At Goodbyes,1,201000,0.615,0.6609999999999999,0.373,0.0,5,0.177,-8.249,1,0.0505,91.5,4,0.523
15862,Sorry Not Sorry,1,203760,0.0223,0.7020000000000001,0.635,0.0,11,0.28300000000000003,-6.917000000000002,0,0.265,144.004,4,0.873
15863,Under The Bridge,1,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458
15864,Hello,1,295493,0.336,0.481,0.451,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,0.289
15865,Saturday Sun,1,214720,0.484,0.637,0.8640000000000001,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
15866,Problem,1,193920,0.0192,0.66,0.805,8.83e-06,1,0.159,-5.352,0,0.153,103.009,4,0.625
15869,Uptown Funk,1,269666,0.00801,0.856,0.609,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928
15870,Dark Horse,1,215672,0.00314,0.645,0.585,0.0,6,0.165,-6.122000000000001,1,0.0513,131.931,4,0.353
15871,Starving,1,181880,0.378,0.7290000000000001,0.615,0.0,4,0.105,-4.238,1,0.0647,99.989,4,0.508
15872,Be Alright,1,196373,0.6970000000000001,0.5529999999999999,0.586,0.0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443
15873,Eastside (with Halsey & Khalid),1,173799,0.555,0.56,0.68,0.0,6,0.116,-7.648,0,0.321,89.391,4,0.319
15875,Worth It,1,224573,0.063,0.884,0.765,7.04e-06,8,0.118,-3.865,1,0.0882,99.987,4,0.594
15876,Shut Up and Dance,1,199080,0.00701,0.578,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,0.619
15877,Wake Me Up,1,247426,0.00346,0.518,0.784,0.00187,2,0.171,-5.659,1,0.0524,124.102,4,0.588
15878,Best Day Of My Life,1,194240,0.0629,0.6729999999999999,0.902,0.000174,2,0.0552,-2.378,1,0.0347,100.016,4,0.521
15879,In My Feelings,1,217925,0.0589,0.835,0.626,6e-05,1,0.396,-5.832999999999998,1,0.125,91.03,4,0.35
15882,Let It Go - James Bay Spotify Session 2015,1,285866,0.879,0.5,0.213,7.37e-06,1,0.721,-9.095,1,0.0462,140.053,3,0.37
15884,Blurred Lines,1,263826,0.00373,0.862,0.608,6.14e-06,7,0.0856,-4.762,1,0.0402,120.002,4,0.836
15885,Riptide,1,204280,0.431,0.484,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51
15887,Slow Hands,1,188174,0.0139,0.726,0.431,0.0,0,0.054000000000000006,-6.666,1,0.0554,85.889,4,0.86
15892,Shake It Off,1,219200,0.0561,0.648,0.785,0.0,7,0.14800000000000002,-5.414,1,0.165,160.02,4,0.943
15893,Over My Head (Cable Car),1,236266,0.022,0.5920000000000001,0.7290000000000001,0.0,8,0.0653,-4.1560000000000015,1,0.0448,116.03,4,0.7090000000000001
15895,Bleeding Love,1,262466,0.188,0.638,0.6559999999999999,0.0,5,0.146,-5.886,1,0.0357,104.036,4,0.225
15896,The Night We Met,1,208226,0.968,0.441,0.379,0.262,2,0.639,-9.545,1,0.0449,174.118,3,0.105
15897,We Can't Stop,1,231240,0.00882,0.613,0.622,0.0,1,0.37,-5.794,0,0.0334,80.003,4,0.484
15898,Drive,1,232453,0.0562,0.645,0.792,0.0121,4,0.119,-7.34,0,0.036000000000000004,90.565,4,0.6659999999999999
15899,Heart Attack,1,210840,0.0738,0.504,0.785,0.0,8,0.239,-4.802,1,0.104,173.968,4,0.502
15901,I Like Me Better,1,197436,0.535,0.752,0.505,2.55e-06,9,0.104,-7.621,1,0.253,91.97,4,0.419
15903,Sign of the Times,1,340706,0.0275,0.516,0.595,0.0,5,0.109,-4.63,1,0.0313,119.972,4,0.222
15906,1-800-273-8255,1,250173,0.57,0.62,0.574,0.0,5,0.19,-7.7879999999999985,0,0.0479,100.021,4,0.35200000000000004
15907,That's What I Like,1,206693,0.013,0.853,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86
15908,Castle on the Hill,1,261153,0.0232,0.461,0.8340000000000001,1.14e-05,2,0.14,-4.868,1,0.0989,135.007,4,0.471
15909,Slow Dancing in a Burning Room,1,242000,0.573,0.6679999999999999,0.361,0.00506,1,0.0805,-8.69,0,0.0273,134.15,5,0.28800000000000003
15912,Body Like A Back Road,1,165386,0.463,0.731,0.469,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631
15913,Send My Love (To Your New Lover),1,223080,0.0415,0.69,0.524,3.16e-06,6,0.17,-8.39,0,0.103,164.023,4,0.562
15914,Yellow,1,266773,0.00239,0.429,0.6609999999999999,0.00013000000000000002,11,0.234,-7.227,1,0.0281,173.365,4,0.285
15915,Million Reasons,1,205280,0.4370000000000001,0.665,0.424,0.0,0,0.107,-7.837999999999999,1,0.0444,129.911,4,0.134
15916,She Will Be Loved - Acoustic,1,276786,0.504,0.614,0.509,7.31e-06,11,0.696,-9.244,0,0.0315,98.137,4,0.593
15919,Meant to Be (feat. Florida Georgia Line),1,163870,0.047,0.643,0.7829999999999999,0.0,10,0.083,-6.457999999999998,1,0.0856,154.084,4,0.579
15921,First Time,1,193511,0.197,0.633,0.5920000000000001,0.0,0,0.099,-7.245,0,0.112,90.066,4,0.679
15924,You're Beautiful,1,209493,0.633,0.675,0.479,1.76e-05,0,0.08800000000000001,-9.87,0,0.0278,81.99799999999998,4,0.454
15927,Wake Me Up When September Ends,1,285653,0.023,0.546,0.8140000000000001,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,0.146
15929,FourFiveSeconds,1,188238,0.878,0.5760000000000001,0.267,0.0,2,0.119,-5.667999999999998,1,0.044,205.888,4,0.326
15930,September,1,214826,0.114,0.6970000000000001,0.809,0.000521,9,0.183,-8.197000000000001,1,0.0302,125.941,4,0.98
15931,Stand By Me,1,180055,0.57,0.65,0.306,7.07e-06,9,0.0707,-9.443,1,0.0393,118.068,4,0.605
15932,I Wanna Dance with Somebody (Who Loves Me),1,291293,0.207,0.7090000000000001,0.8240000000000001,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867
15933,Walking On Sunshine,1,238733,0.0116,0.596,0.8690000000000001,0.173,10,0.0678,-11.97,1,0.037000000000000005,109.902,4,0.944
15934,Footloose,1,226826,0.0984,0.583,0.905,0.00019,2,0.0593,-6.1320000000000014,1,0.0733,173.982,4,0.6459999999999999
15935,Crazy,1,177466,0.0505,0.855,0.5870000000000001,0.007140000000000001,8,0.105,-4.589,1,0.0336,111.97,4,0.64
15936,Don't Stop Believin',1,248200,0.254,0.495,0.7809999999999999,0.0,4,0.395,-8.109,1,0.0413,119.206,4,0.473
15937,Uptown Girl,1,197706,0.0747,0.701,0.943,0.0,4,0.601,-2.986,1,0.0456,128.99200000000002,4,0.7909999999999999
15940,9 to 5,1,162466,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813
15943,Don't Stop Me Now - Remastered,1,209413,0.0475,0.5589999999999999,0.868,0.000176,5,0.7759999999999999,-5.276,1,0.17,156.295,4,0.609
15944,You Make My Dreams,1,190626,0.234,0.7509999999999999,0.501,0.112,5,0.0467,-12.151,1,0.0552,167.058,4,0.902
15946,Sweet Dreams (Are Made of This) - Remastered,1,216933,0.227,0.6920000000000001,0.711,0.0,0,0.12,-7.497999999999998,0,0.0317,125.135,4,0.875
15947,I Want It That Way,1,213600,0.21600000000000005,0.6890000000000001,0.7020000000000001,0.0,6,0.159,-5.642,0,0.0261,99.031,4,0.484
15948,Shut Up and Dance,1,199080,0.00701,0.578,0.866,0.0,1,0.257,-3.804,1,0.0619,128.03799999999998,4,0.619
15952,All Star,1,200373,0.0319,0.731,0.861,0.0,11,0.0829,-5.881,1,0.0323,104.034,4,0.78
15954,Jump - 2015 Remastered Version,1,241599,0.171,0.5720000000000001,0.835,0.000376,0,0.0702,-6.2189999999999985,1,0.0317,129.994,4,0.7959999999999999
15956,Don't Stop 'Til You Get Enough - Single Version,1,365466,0.126,0.878,0.821,0.0461,11,0.183,-9.875,1,0.08900000000000001,118.881,4,0.947
15957,Material Girl,1,240280,0.333,0.742,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978
15958,Shape of You,1,233712,0.581,0.825,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.931
15959,I'm Gonna Be (500 Miles),1,219466,0.151,0.851,0.551,0.0,4,0.0827,-5.1770000000000005,1,0.0396,131.922,4,0.807
15962,Come Together - Remastered 2009,1,259946,0.0302,0.5329999999999999,0.376,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,0.187
15963,Should I Stay or Should I Go - Remastered,1,188986,0.079,0.742,0.833,0.0,2,0.384,-6.462999999999999,1,0.115,113.375,4,0.816
15964,Hey Ya! - Radio Mix / Club Mix,1,235213,0.0588,0.7190000000000001,0.967,0.00024900000000000004,0,0.206,-2.435,1,0.0552,79.505,4,0.964
15968,"Hey, Soul Sister",1,216666,0.217,0.675,0.885,0.0,1,0.086,-4.432,0,0.0436,97.03,4,0.768
15970,You Can Call Me Al,1,280000,0.182,0.7759999999999999,0.763,0.0065,5,0.077,-8.124,1,0.0535,128.433,4,0.82
15971,Hips Don't Lie,1,218093,0.284,0.778,0.8240000000000001,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.7559999999999999
15972,I'm Yours,1,242186,0.595,0.6859999999999999,0.457,0.0,11,0.105,-8.322000000000001,1,0.0468,150.953,4,0.718
15977,Ex's & Oh's,1,202173,0.0183,0.612,0.921,0.0,7,0.0576,-2.879,1,0.0848,139.986,4,0.453
15980,Wannabe,1,173026,0.101,0.768,0.8640000000000001,0.0,11,0.162,-6.145,1,0.0324,110.008,4,0.8909999999999999
15981,You Sexy Thing,1,244920,0.522,0.7909999999999999,0.7340000000000001,0.00165,5,0.16699999999999998,-5.464,1,0.0629,105.854,4,0.962
15983,The Lazy Song,1,190213,0.332,0.738,0.804,0.0,11,0.279,-3.851,1,0.0621,174.94299999999996,4,0.949
15984,Oops!...I Did It Again,1,211160,0.3,0.7509999999999999,0.8340000000000001,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,4,0.894
15985,Viva La Vida,1,242373,0.0941,0.485,0.619,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,0.416
15987,Billie Jean,1,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847
15988,Uptown Funk,1,269666,0.00801,0.856,0.609,8.149999999999999e-05,0,0.0344,-7.223,1,0.0824,114.988,4,0.928
15995,Call Me Maybe,1,193400,0.0162,0.782,0.6,1.81e-06,7,0.108,-6.532,1,0.0416,120.05,4,0.612
15996,Love Yourself,1,233720,0.856,0.607,0.376,0.0,4,0.285,-9.954,1,0.453,102.541,4,0.545
15997,Let It Be - Remastered 2009,1,243026,0.631,0.443,0.403,0.0,0,0.111,-8.339,1,0.0322,143.46200000000005,4,0.41
