,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
16189,0,153318,0.6579999999999999,0.8640000000000001,0.722,0.0,10,0.135,-5.7360000000000015,0,0.392,125.017,4,0.6509999999999999
16190,0,202514,0.0671,0.494,0.802,0.0,4,0.17600000000000002,-5.08,0,0.412,96.703,5,0.453
16191,0,216735,0.0452,0.769,0.619,0.0,0,0.271,-5.024,0,0.0414,124.055,4,0.0788
16192,1,194561,0.0505,0.794,0.51,1.81e-06,9,0.0562,-7.314,1,0.42,167.87900000000005,4,0.18
16193,0,179000,0.401,0.32,0.871,0.0,6,0.343,-2.842,1,0.418,175.97299999999996,4,0.37
16194,0,196560,0.306,0.8340000000000001,0.8640000000000001,0.0,1,0.319,-2.72,1,0.2,97.752,4,0.506
16195,0,241607,0.188,0.61,0.785,0.0,9,0.0991,-6.273,0,0.187,100.736,4,0.42
16196,0,216442,0.189,0.723,0.721,0.0,0,0.162,-3.623,0,0.327,151.966,4,0.369
16197,0,167813,0.325,0.433,0.85,0.0,10,0.35600000000000004,-5.79,0,0.416,159.95600000000005,4,0.58
16198,0,254693,0.00275,0.757,0.6779999999999999,1.18e-05,1,0.114,-7.5310000000000015,1,0.235,92.623,4,0.568
16199,0,189675,0.0881,0.639,0.659,0.0364,5,0.22,-10.536,0,0.21600000000000005,161.985,4,0.513
16200,0,187340,0.0025800000000000003,0.758,0.578,1.39e-05,1,0.162,-8.556000000000001,0,0.239,81.976,4,0.264
16201,1,192973,0.443,0.7929999999999999,0.412,7.43e-05,2,0.219,-9.305,1,0.364,135.937,4,0.307
16202,0,175986,0.906,0.449,0.5770000000000001,0.0289,6,0.126,-6.565,1,0.0393,145.688,4,0.321
16203,0,203673,0.532,0.5720000000000001,0.73,0.000366,11,0.226,-7.3439999999999985,1,0.0518,93.063,1,0.456
16204,0,204208,0.381,0.438,0.677,0.0686,10,0.119,-7.535,1,0.135,167.989,4,0.214
16205,0,244960,0.344,0.517,0.622,0.0699,6,0.498,-9.135,0,0.0337,96.964,4,0.51
16206,0,242545,0.629,0.768,0.428,0.00299,9,0.0874,-11.826,1,0.039,106.096,4,0.459
16207,0,198600,0.00114,0.541,0.616,1.09e-06,0,0.151,-6.53,1,0.028,144.218,4,0.203
16208,0,156080,0.4,0.605,0.6920000000000001,0.00246,1,0.111,-9.002,1,0.0342,116.25,4,0.841
16209,0,264925,0.464,0.72,0.642,0.34,6,0.0933,-11.852,1,0.0457,123.992,4,0.13699999999999998
16210,0,296704,0.155,0.224,0.464,0.364,4,0.0966,-10.379,1,0.0293,79.627,3,0.0641
16211,0,200321,0.0169,0.431,0.588,0.00689,9,0.368,-6.855,1,0.0348,143.975,4,0.183
16212,0,311226,0.101,0.6859999999999999,0.417,0.166,6,0.123,-6.294,0,0.0261,95.989,3,0.563
16213,0,264150,0.28600000000000003,0.614,0.5489999999999999,2.64e-06,5,0.142,-6.9860000000000015,1,0.0516,77.926,4,0.258
16214,0,191115,0.236,0.7440000000000001,0.575,0.0008060000000000001,9,0.0771,-6.698,1,0.0306,122.053,4,0.6890000000000001
16215,0,220253,0.00592,0.457,0.5820000000000001,2.39e-05,9,0.0847,-4.971,1,0.0285,76.04899999999998,4,0.335
16216,0,171970,0.599,0.368,0.441,0.0,4,0.145,-6.6560000000000015,1,0.0457,192.461,4,0.297
16217,0,163133,0.794,0.685,0.466,2.06e-06,0,0.0915,-9.074,1,0.0304,79.936,4,0.353
16218,0,190786,0.408,0.616,0.754,3.45e-06,7,0.127,-7.312,0,0.0689,117.924,4,0.376
16219,0,165613,0.443,0.647,0.402,0.000244,6,0.387,-9.922,1,0.0353,114.032,4,0.435
16220,0,207519,0.183,0.428,0.7240000000000001,0.000136,11,0.251,-7.2639999999999985,0,0.0434,146.917,4,0.184
16221,0,268466,0.0708,0.7559999999999999,0.7040000000000001,0.000103,4,0.0394,-8.93,0,0.0428,129.99,4,0.301
16222,0,221565,0.275,0.67,0.55,0.0,4,0.127,-9.553,1,0.111,123.971,4,0.421
16223,0,285346,0.29100000000000004,0.348,0.479,0.151,0,0.0988,-10.075,1,0.029,97.871,4,0.173
16224,0,197786,0.151,0.527,0.8029999999999999,0.902,7,0.189,-7.475,1,0.0291,113.915,4,0.8370000000000001
16225,0,242989,0.0244,0.256,0.513,0.0028,10,0.127,-6.04,0,0.0338,142.293,3,0.415
16226,0,193348,0.251,0.5589999999999999,0.5489999999999999,0.0,1,0.0906,-8.258,0,0.037000000000000005,120.087,4,0.32
16227,0,188717,0.416,0.853,0.353,0.00614,9,0.0987,-12.146,0,0.043,103.989,4,0.141
16228,0,199853,0.036000000000000004,0.565,0.862,0.00146,2,0.244,-4.7410000000000005,1,0.0431,108.042,4,0.462
16229,1,208173,0.962,0.424,0.4370000000000001,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131
16230,0,216753,0.644,0.573,0.5529999999999999,0.8959999999999999,7,0.0878,-11.031,1,0.0371,122.313,4,0.5670000000000001
16231,0,303200,0.292,0.542,0.589,0.000522,2,0.177,-6.622999999999998,1,0.0318,111.665,4,0.13699999999999998
16232,0,256760,0.485,0.513,0.627,0.0,1,0.126,-7.637,0,0.026,101.048,4,0.204
16233,0,309346,0.272,0.483,0.5429999999999999,0.00708,0,0.127,-9.903,0,0.0325,119.235,4,0.489
16234,0,228481,0.018000000000000002,0.5770000000000001,0.629,0.0356,10,0.106,-8.282,0,0.0253,96.984,3,0.197
16235,0,214853,0.0964,0.728,0.6729999999999999,6.94e-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489
16236,0,197560,0.0107,0.426,0.521,5.870000000000001e-05,5,0.0937,-6.2879999999999985,1,0.0256,165.09099999999995,3,0.443
16237,0,271000,0.0298,0.537,0.638,5.12e-06,9,0.123,-6.5870000000000015,1,0.0307,91.314,4,0.754
16238,0,241706,0.472,0.48,0.79,0.713,4,0.155,-7.775,1,0.0353,111.025,4,0.446
16239,0,193240,0.126,0.512,0.948,0.0122,1,0.112,-7.922999999999999,1,0.0439,88.556,4,0.607
16240,0,214720,0.484,0.637,0.8640000000000001,0.0,8,0.222,-4.381,1,0.0468,99.995,4,0.706
16241,0,195418,0.359,0.5710000000000001,0.375,0.0,0,0.0963,-12.281,1,0.0641,153.57299999999995,4,0.599
16242,0,354842,0.629,0.531,0.476,0.00257,5,0.0801,-11.328,1,0.0345,130.232,4,0.239
16243,0,199742,0.5379999999999999,0.298,0.409,0.00492,7,0.115,-8.072000000000001,1,0.0298,132.917,4,0.212
16244,0,223640,0.047,0.595,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.043,1,0.272
16245,0,212053,0.000961,0.505,0.794,2.2e-06,5,0.119,-5.0360000000000005,1,0.0387,114.958,4,0.485
16246,0,171891,0.0602,0.488,0.879,3.35e-05,2,0.409,-6.812,1,0.0344,148.012,4,0.266
16247,0,192613,0.114,0.6629999999999999,0.7140000000000001,2.7399999999999995e-05,7,0.28,-6.507999999999999,1,0.0303,116.01,4,0.639
16248,0,279500,0.0132,0.506,0.789,0.000749,9,0.364,-4.939,1,0.0404,119.946,4,0.359
16249,0,196240,0.192,0.593,0.6940000000000001,1.96e-06,8,0.119,-8.857999999999997,1,0.0265,105.002,4,0.154
16250,0,200400,0.0926,0.69,0.657,0.000209,7,0.12,-4.397,0,0.0372,140.005,4,0.501
16251,0,256333,0.503,0.41,0.648,0.0,7,0.219,-4.4689999999999985,1,0.0362,60.39100000000001,4,0.337
16252,0,175357,0.406,0.501,0.684,0.00153,11,0.174,-6.428,1,0.0408,84.00399999999998,4,0.507
16253,0,278373,0.128,0.3670000000000001,0.6629999999999999,0.0269,3,0.0552,-6.9689999999999985,1,0.0349,111.63,4,0.177
16254,0,172866,0.0485,0.602,0.7440000000000001,1.43e-06,2,0.111,-6.352,1,0.0319,116.905,4,0.645
16255,0,164707,0.0042,0.589,0.698,0.0,0,0.111,-5.6389999999999985,1,0.0314,126.03,4,0.593
16256,0,246973,0.0276,0.519,0.512,8.78e-05,5,0.0976,-7.9860000000000015,1,0.0282,138.596,4,0.441
16257,0,328506,0.45,0.401,0.364,0.0503,5,0.162,-10.836,1,0.033,129.56799999999998,4,0.224
16258,0,175066,0.0111,0.401,0.7829999999999999,0.163,6,0.14400000000000002,-4.435,1,0.0456,166.138,4,0.5329999999999999
16259,0,269693,0.348,0.457,0.455,0.00122,0,0.142,-8.112,1,0.188,100.049,4,0.163
16260,0,298466,0.046,0.5479999999999999,0.748,0.458,8,0.151,-6.897,1,0.0311,114.87,4,0.486
16261,0,218160,0.0049700000000000005,0.373,0.86,0.00078,6,0.209,-6.518,0,0.08900000000000001,120.014,4,0.583
16262,0,192661,0.472,0.4,0.43,1.23e-05,7,0.606,-7.193,1,0.029,149.218,4,0.7290000000000001
16263,0,287173,0.0075200000000000015,0.5770000000000001,0.841,0.000296,7,0.233,-5.8279999999999985,1,0.0332,122.014,4,0.63
16264,0,170960,0.00706,0.561,0.8490000000000001,0.0,2,0.0822,-5.544,1,0.0582,129.061,4,0.411
16265,0,243413,0.277,0.726,0.861,4.12e-06,6,0.0534,-5.167000000000002,1,0.0695,91.966,4,0.711
16266,0,275306,0.395,0.3,0.452,0.0008179999999999999,11,0.13699999999999998,-9.298,1,0.0305,82.988,4,0.342
16267,0,222813,0.429,0.443,0.5329999999999999,3.66e-06,7,0.332,-5.956,1,0.0473,183.791,4,0.596
16268,0,259120,0.451,0.375,0.546,0.000312,2,0.278,-8.16,1,0.0294,95.361,4,0.37
16269,0,220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,1,0.0422,102.093,4,0.404
16270,0,225560,0.00224,0.487,0.7240000000000001,1.03e-05,0,0.213,-5.905,1,0.0289,102.03,4,0.546
16271,0,268280,0.758,0.546,0.429,0.403,0,0.0976,-10.636,1,0.0321,141.091,4,0.294
16272,0,217986,0.0606,0.5760000000000001,0.486,0.000143,4,0.093,-9.364,1,0.0406,141.951,4,0.337
16273,0,86831,0.924,0.404,0.4370000000000001,0.448,8,0.345,-11.282,1,0.0352,114.567,3,0.245
16274,0,248964,0.94,0.365,0.273,0.431,4,0.109,-16.526,0,0.038,132.285,5,0.238
16275,0,257533,0.8029999999999999,0.457,0.408,0.884,9,0.126,-11.474,1,0.0307,117.052,4,0.128
16276,0,244120,0.867,0.329,0.319,0.0399,1,0.114,-12.078,0,0.0335,198.116,4,0.29
16277,0,212853,0.884,0.374,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.412
16278,0,255191,0.218,0.515,0.743,1.05e-05,4,0.517,-6.431,1,0.0512,132.03799999999998,4,0.32
16279,0,129579,0.404,0.634,0.5479999999999999,0.000377,8,0.0742,-8.672,0,0.0236,99.998,4,0.691
16280,0,212053,0.632,0.564,0.488,0.0018,4,0.155,-5.893,1,0.0252,72.001,4,0.451
16281,0,238426,0.151,0.421,0.698,0.000959,3,0.3720000000000001,-9.784,1,0.0528,122.624,4,0.447
16282,0,183866,0.00207,0.456,0.687,0.0,4,0.0875,-6.507999999999999,1,0.0354,168.12900000000005,4,0.55
16283,0,284533,0.879,0.473,0.389,1.4300000000000004e-05,7,0.207,-9.44,1,0.0315,79.535,4,0.33
16284,0,229760,0.858,0.613,0.441,0.0788,5,0.108,-12.808,1,0.0366,105.83,4,0.5329999999999999
16285,0,215586,0.3720000000000001,0.488,0.672,0.0204,9,0.3670000000000001,-9.273,1,0.0432,148.28,4,0.604
16286,0,243733,0.224,0.473,0.46,0.403,4,0.0802,-10.936,1,0.0263,141.011,4,0.428
16287,1,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
16288,1,165000,0.462,0.6990000000000001,0.5579999999999999,0.0,11,0.116,-7.622000000000001,1,0.0603,79.992,4,0.493
16289,1,152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001
16290,0,165786,0.6709999999999999,0.6920000000000001,0.752,0.0,7,0.116,-5.112,0,0.116,86.994,4,0.655
16291,1,145603,0.0945,0.9,0.653,0.0,1,0.528,-6.9620000000000015,0,0.289,112.503,4,0.399
16292,1,135535,0.0186,0.655,0.498,4.47e-06,9,0.139,-13.147,1,0.0479,162.861,4,0.508
16293,0,239946,0.377,0.4370000000000001,0.481,0.0,11,0.33,-9.681,0,0.237,83.60600000000002,4,0.21600000000000005
16294,0,139200,0.32299999999999995,0.81,0.5720000000000001,0.0,8,0.101,-7.552,0,0.11,99.987,4,0.596
16295,1,121680,0.68,0.767,0.5379999999999999,0.0,0,0.192,-6.044,0,0.052000000000000005,81.031,4,0.343
16296,0,142640,0.0304,0.906,0.672,0.000926,4,0.105,-5.8279999999999985,0,0.0505,123.02,4,0.7340000000000001
16297,0,262328,0.002,0.833,0.5489999999999999,2.37e-06,5,0.133,-7.215,0,0.22,175.954,4,0.328
16298,0,174320,0.0479,0.8320000000000001,0.485,0.0,1,0.111,-4.521,1,0.086,136.039,4,0.0721
16299,1,163404,0.125,0.8140000000000001,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.34700000000000003
16300,1,231333,0.591,0.794,0.448,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588
16301,0,165786,0.0847,0.828,0.706,0.0,10,0.142,-7.642,0,0.195,127.993,4,0.359
16302,0,180986,0.0286,0.835,0.935,0.0,10,0.21600000000000005,-4.194,0,0.368,75.023,4,0.792
16303,0,161982,0.0020800000000000003,0.799,0.5379999999999999,0.0,7,0.13,-6.7810000000000015,0,0.395,160.024,4,0.447
16304,1,179404,0.08800000000000001,0.931,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376
16305,0,117306,0.184,0.962,0.563,0.0,2,0.059,-6.372000000000001,1,0.246,131.023,4,0.899
16306,0,137813,0.121,0.797,0.602,0.0,1,0.0826,-5.545,0,0.118,139.987,4,0.237
16307,0,216946,0.07,0.763,0.708,0.0106,8,0.13,-6.2970000000000015,1,0.134,160.035,4,0.732
16308,0,180013,0.00614,0.764,0.4970000000000001,0.0,0,0.14,-9.648,1,0.14800000000000002,119.929,4,0.0701
16309,0,146477,0.0087,0.736,0.495,0.299,6,0.208,-8.642000000000001,1,0.0443,120.993,4,0.6779999999999999
16310,0,186600,0.154,0.818,0.861,0.0,8,0.0792,-5.353,0,0.293,139.94299999999998,4,0.733
16311,0,173792,0.68,0.7190000000000001,0.5379999999999999,0.0,4,0.691,-11.858,0,0.591,91.834,4,0.423
16312,0,142840,0.00449,0.863,0.464,0.0,1,0.0938,-10.559,1,0.34600000000000003,75.5,4,0.5660000000000001
16313,1,116680,0.128,0.7759999999999999,0.608,0.0,10,0.0932,-6.478,0,0.104,156.025,4,0.402
16314,1,156695,0.199,0.73,0.86,0.00182,7,0.322,-3.532,1,0.191,129.952,4,0.647
16315,0,167983,0.301,0.825,0.604,0.0,1,0.0931,-6.622999999999998,1,0.5379999999999999,151.22799999999995,4,0.376
16316,0,171438,0.105,0.773,0.669,4.65e-06,8,0.0894,-6.803,0,0.407,178.40200000000004,4,0.66
16317,0,123257,0.0219,0.66,0.716,8.69e-06,7,0.276,-5.597,1,0.0594,140.05200000000002,4,0.29100000000000004
16318,1,248093,0.342,0.7120000000000001,0.626,0.0,11,0.108,-7.966,0,0.174,96.177,4,0.721
16319,0,200508,0.0417,0.65,0.6609999999999999,0.0,4,0.369,-6.707000000000002,0,0.0326,81.541,4,0.468
16320,0,184923,0.151,0.758,0.491,0.0,7,0.111,-7.455,0,0.0757,129.96,4,0.263
16321,0,178533,0.28800000000000003,0.922,0.489,0.0,6,0.0808,-7.065,0,0.353,139.999,4,0.443
16322,0,115653,0.573,0.848,0.622,0.000666,6,0.175,-5.2029999999999985,1,0.273,129.935,4,0.591
16323,1,202962,0.004220000000000001,0.792,0.454,0.0,9,0.285,-6.752999999999999,1,0.458,161.993,4,0.674
16324,0,196880,0.0348,0.726,0.6809999999999999,4.870000000000001e-05,0,0.08800000000000001,-5.7429999999999986,1,0.0766,144.034,4,0.311
16325,0,150093,0.000683,0.173,0.958,1.3e-05,7,0.774,-1.841,0,0.116,95.219,3,0.204
16326,0,166693,0.0328,0.78,0.493,0.0,5,0.218,-5.994,0,0.29600000000000004,135.972,4,0.22
16327,0,182662,0.0569,0.883,0.486,0.000657,11,0.0837,-9.463,1,0.368,150.001,4,0.4270000000000001
16328,0,204251,0.0527,0.679,0.76,0.0,10,0.102,-4.192,0,0.325,141.928,4,0.16
16329,0,126385,0.0604,0.966,0.435,0.22,1,0.0511,-4.944,1,0.0674,111.16,4,0.561
16330,0,203897,0.00221,0.8440000000000001,0.52,0.00122,5,0.7,-10.626,0,0.5329999999999999,149.995,4,0.289
16331,0,109557,0.0511,0.631,0.637,0.0,5,0.12,-6.049,0,0.0698,79.92699999999998,4,0.5710000000000001
16332,0,152026,0.0368,0.58,0.6890000000000001,0.0,3,0.14800000000000002,-5.812,0,0.0565,93.018,4,0.387
16333,0,107906,0.0534,0.861,0.589,0.000124,10,0.111,-8.906,0,0.0526,128.958,4,0.36
16334,0,205296,0.158,0.624,0.6779999999999999,0.0,8,0.376,-4.393,1,0.382,63.983,4,0.637
16335,0,264527,0.153,0.509,0.8270000000000001,0.0,0,0.564,-4.377,1,0.364,160.072,4,0.141
16336,0,206283,0.735,0.574,0.479,0.000456,6,0.0903,-8.842,1,0.279,89.949,4,0.389
16337,0,146374,0.32,0.6709999999999999,0.531,0.0,1,0.152,-5.901,0,0.141,159.947,4,0.223
16338,0,228205,0.233,0.809,0.53,0.0,10,0.105,-10.486,0,0.255,141.97799999999995,4,0.08900000000000001
16339,0,224110,0.209,0.703,0.475,0.0,10,0.125,-12.104,1,0.207,160.118,4,0.185
16340,0,191800,0.028,0.705,0.735,0.0783,11,0.112,-6.646,1,0.0931,132.627,4,0.448
16341,0,220865,0.301,0.728,0.49,2.8e-06,2,0.0707,-6.535,0,0.0481,62.514,4,0.55
16342,1,175493,0.0438,0.634,0.8490000000000001,0.0,0,0.363,-7.075,1,0.105,156.004,4,0.919
16343,0,224546,0.266,0.698,0.5579999999999999,0.0,2,0.154,-7.087999999999999,0,0.0412,113.171,4,0.611
16344,0,176146,0.344,0.489,0.637,0.0,1,0.17600000000000002,-5.0139999999999985,1,0.0402,170.157,4,0.345
16345,0,219560,0.612,0.59,0.578,0.000162,10,0.0837,-5.797999999999999,0,0.0528,81.663,4,0.264
16346,0,259253,0.895,0.379,0.373,0.0718,3,0.115,-12.175999999999998,0,0.0309,176.002,1,0.35200000000000004
16347,0,214613,0.0223,0.7240000000000001,0.746,0.0346,2,0.292,-7.785,1,0.0292,107.203,4,0.8190000000000001
16348,0,217625,0.081,0.49,0.753,2.74e-06,6,0.268,-5.41,1,0.239,156.241,4,0.325
16349,0,212016,0.00155,0.555,0.927,0.0288,0,0.209,-4.167,0,0.0708,156.031,4,0.848
16350,0,188600,0.0115,0.512,0.8079999999999999,0.0,2,0.102,-5.214,1,0.0774,142.005,4,0.579
16351,0,209341,0.0245,0.528,0.6609999999999999,0.000332,0,0.359,-6.794,0,0.047,192.09,4,0.297
16352,0,266546,0.6729999999999999,0.463,0.373,0.0745,6,0.118,-10.666,0,0.0362,64.831,4,0.184
16353,0,172055,0.92,0.695,0.481,0.0,4,0.212,-9.587,0,0.0895,79.977,4,0.24
16354,0,225760,0.42,0.521,0.921,0.0207,4,0.175,-2.744,1,0.0382,96.51,4,0.7070000000000001
16355,0,214160,0.121,0.665,0.639,0.327,2,0.0952,-7.747000000000001,1,0.0276,100.082,4,0.642
16356,0,168066,0.546,0.58,0.519,0.867,1,0.0959,-12.858,1,0.0372,97.314,4,0.0384
16357,0,172516,0.0353,0.5870000000000001,0.635,0.0,5,0.331,-5.47,1,0.0377,96.519,4,0.591
16358,0,217451,0.0255,0.634,0.779,0.00103,9,0.342,-6.607,1,0.0361,82.00299999999999,4,0.562
16359,0,197522,0.242,0.552,0.625,0.000558,10,0.0751,-6.053,0,0.0296,108.362,4,0.425
16360,0,214266,0.0664,0.698,0.736,2.1600000000000007e-05,2,0.119,-5.525,1,0.0481,127.979,4,0.8220000000000001
16361,0,189120,0.0146,0.607,0.7390000000000001,6.99e-05,2,0.0694,-3.212,1,0.0277,82.001,4,0.472
16362,0,225001,0.0409,0.672,0.596,1.46e-06,2,0.0762,-6.323,0,0.0352,175.924,4,0.789
16363,0,205106,0.0177,0.464,0.8320000000000001,0.0,8,0.141,-4.136,1,0.0525,90.102,4,0.71
16364,0,158573,0.877,0.611,0.479,6.5e-06,5,0.106,-8.074,0,0.117,82.366,4,0.79
16365,0,186111,0.8420000000000001,0.705,0.424,0.0050100000000000006,7,0.204,-8.459,1,0.0412,96.056,4,0.35700000000000004
16366,0,220818,0.0394,0.41,0.684,0.00112,11,0.13699999999999998,-5.391,1,0.032,80.137,4,0.636
16367,0,272613,0.0348,0.561,0.795,8.15e-06,6,0.17600000000000002,-4.933,1,0.0448,119.711,4,0.58
16368,0,243613,0.0592,0.325,0.607,1.18e-05,4,0.215,-4.824,0,0.0787,162.421,4,0.132
16369,0,224520,0.252,0.584,0.7879999999999999,7.59e-06,0,0.0654,-4.162,0,0.0691,138.102,4,0.364
16370,0,231253,0.162,0.461,0.695,4.3e-05,6,0.121,-6.917999999999998,1,0.0601,152.249,4,0.7709999999999999
16371,0,137426,0.0357,0.529,0.557,3.9299999999999986e-05,9,0.0734,-7.762,1,0.0738,162.599,4,0.5920000000000001
16372,0,181868,0.0247,0.542,0.682,0.0,6,0.489,-6.285,1,0.0284,79.97800000000002,4,0.758
16373,0,234240,0.0234,0.378,0.925,0.00062,9,0.18,-3.781,1,0.185,108.525,4,0.584
16374,0,224226,0.0146,0.481,0.888,0.00449,1,0.0972,-4.9860000000000015,1,0.0534,105.781,4,0.593
16375,0,211960,0.0311,0.654,0.726,6.35e-05,10,0.0618,-3.803,0,0.0401,103.987,4,0.728
16376,0,237898,0.0348,0.556,0.436,0.0,6,0.113,-8.146,0,0.0695,139.624,4,0.3720000000000001
16377,0,239800,0.00899,0.522,0.782,0.0,4,0.764,-6.171,0,0.0372,90.041,4,0.584
16378,0,223157,0.281,0.545,0.7759999999999999,0.00027,0,0.195,-2.005,1,0.0439,76.051,4,0.603
16379,0,175680,0.0018,0.453,0.914,0.0,1,0.349,-3.445,1,0.0825,129.841,4,0.504
16380,0,210920,0.928,0.594,0.2,0.0,6,0.6729999999999999,-10.472,0,0.0622,92.821,4,0.415
16381,0,110293,0.1,0.742,0.455,0.0,7,0.213,-13.778,1,0.0524,120.037,4,0.401
16382,0,175800,0.00917,0.476,0.8490000000000001,0.0,7,0.0952,-5.0310000000000015,0,0.0499,123.23,4,0.439
16383,0,303226,0.182,0.243,0.851,0.0176,4,0.294,-3.516,1,0.0624,163.972,4,0.327
16384,0,191413,0.179,0.584,0.76,4.34e-05,11,0.104,-4.425,0,0.0567,131.952,4,0.6940000000000001
16385,0,195640,0.16399999999999998,0.445,0.705,0.023,2,0.792,-7.686,0,0.0471,85.48100000000002,4,0.579
16386,0,166480,0.0223,0.278,0.969,0.14300000000000002,1,0.0748,-5.8660000000000005,1,0.14,164.851,4,0.249
16387,0,158617,0.198,0.579,0.76,0.0,2,0.125,-3.657,1,0.0627,93.992,4,0.4970000000000001
16388,0,308202,0.006379999999999999,0.467,0.83,0.136,8,0.16899999999999998,-8.289,1,0.0486,121.746,4,0.406
16389,0,111186,0.14300000000000002,0.502,0.5529999999999999,0.168,0,0.198,-8.009,1,0.0322,78.942,4,0.568
16390,0,189706,0.0008210000000000001,0.389,0.748,0.00058,2,0.358,-4.461,1,0.0805,78.056,4,0.21600000000000005
16391,0,218440,0.0008900000000000002,0.369,0.86,0.0,4,0.321,-4.167,0,0.136,177.851,4,0.512
16392,0,201280,0.00925,0.6,0.9,0.293,5,0.269,-8.434,0,0.0457,77.72800000000002,4,0.918
16393,0,195999,0.0091,0.404,0.919,0.0,4,0.0932,-6.76,1,0.139,93.92,4,0.207
16394,0,273866,0.00183,0.5720000000000001,0.735,0.782,9,0.0765,-6.042000000000002,1,0.0266,135.173,4,0.599
16395,0,261548,0.0152,0.47,0.752,0.279,3,0.14400000000000002,-5.356,1,0.0456,155.903,4,0.413
16396,0,209785,0.581,0.6970000000000001,0.6509999999999999,3.72e-06,8,0.12,-5.2120000000000015,1,0.111,84.98299999999998,4,0.39
16397,0,168936,0.00783,0.428,0.966,0.000167,7,0.0719,-2.207,1,0.116,166.06,4,0.505
16398,0,279106,0.0134,0.527,0.606,0.00029,5,0.418,-6.799,1,0.0305,105.509,4,0.267
16399,0,197973,0.00461,0.32299999999999995,0.429,0.0198,0,0.0907,-9.236,0,0.0294,172.005,4,0.309
16400,0,215560,0.000297,0.496,0.7609999999999999,1.66e-06,1,0.302,-5.651,0,0.0337,94.972,4,0.355
16401,0,170810,0.0282,0.691,0.838,1.51e-05,5,0.0918,-4.435,1,0.0671,148.039,4,0.789
16402,0,167360,0.123,0.648,0.652,0.00039,9,0.117,-8.156,0,0.0811,158.048,4,0.464
16403,0,201666,0.0785,0.562,0.639,0.0014199999999999998,8,0.35,-8.187999999999999,1,0.03,107.86,4,0.514
16404,0,201180,0.0125,0.524,0.871,0.141,11,0.124,-4.718,1,0.0411,124.997,3,0.504
16405,0,181760,0.0045,0.644,0.9,1.51e-06,8,0.159,-6.132999999999999,1,0.098,132.004,4,0.607
16406,0,197520,0.0897,0.518,0.7290000000000001,0.463,4,0.117,-5.231,0,0.11,99.952,4,0.68
16407,0,218778,0.115,0.545,0.908,0.0,0,0.0877,-6.547999999999999,1,0.0512,120.155,4,0.391
16408,0,141080,0.447,0.506,0.669,2.43e-06,0,0.087,-7.976,1,0.34700000000000003,169.96200000000005,4,0.531
16409,0,237053,0.0611,0.528,0.879,0.000952,0,0.112,-5.934,1,0.0368,89.557,4,0.4970000000000001
16410,0,245213,0.00016,0.345,0.852,0.0165,11,0.157,-4.245,1,0.0499,137.089,4,0.396
16411,0,220533,0.000477,0.259,0.978,0.000314,8,0.268,-3.842,1,0.22,132.97,4,0.266
16412,0,192066,0.000911,0.5920000000000001,0.879,0.00288,1,0.902,-4.365,1,0.0481,94.958,4,0.6709999999999999
16413,0,138311,0.115,0.621,0.79,1.32e-05,4,0.321,-4.464,1,0.0884,172.102,4,0.947
16414,0,222733,1.96e-05,0.537,0.974,0.00442,2,0.274,-4.553,1,0.0949,120.983,4,0.417
16415,0,243653,0.601,0.471,0.464,2.37e-05,4,0.107,-8.912,1,0.0345,104.87,4,0.27
16416,0,173693,0.00883,0.321,0.911,3.65e-06,0,0.289,-5.29,1,0.0605,206.227,4,0.644
16417,0,194817,0.056,0.385,0.8390000000000001,6.14e-06,8,0.5820000000000001,-5.546,0,0.0613,163.90099999999995,4,0.408
16418,0,154853,0.000742,0.273,0.81,0.0047,11,0.35,-4.345,0,0.0581,176.99200000000005,4,0.7090000000000001
16419,0,223124,0.416,0.4,0.412,0.0583,7,0.11,-7.616,0,0.043,149.735,4,0.217
16420,0,213493,0.000177,0.306,0.937,0.0119,8,0.0864,-8.014,1,0.117,157.345,4,0.218
16421,0,219893,0.00428,0.325,0.831,3.72e-05,6,0.091,-6.574,0,0.0811,180.041,4,0.541
16422,0,180626,0.124,0.547,0.703,0.00323,7,0.0688,-6.765,0,0.039,119.153,4,0.428
16423,0,184920,0.0425,0.6459999999999999,0.58,0.531,9,0.0836,-10.106,1,0.0517,121.984,4,0.412
16424,0,239760,0.000369,0.508,0.923,0.00171,8,0.0948,-3.258,1,0.0392,85.52600000000002,4,0.6890000000000001
16425,0,214608,0.374,0.535,0.624,0.000195,9,0.109,-8.363,1,0.0613,124.86,4,0.608
16426,0,169586,0.0527,0.68,0.888,2.82e-06,9,0.0575,-5.308,1,0.055,90.076,4,0.484
